DateKey,FullDate,YearNumber,MonthNumber,MonthName,FinancialQuarter,FinancialYear,DayName,IsWeekend,TotalOrders,ValidOrders,CancelledOrders,TotalUnits,ValidUnits,GrossMerchandiseValue,NetRevenue,DeliveredRevenue,CancelledRevenue,ReturnedRevenue,EstimatedTotalCOGS,EstimatedGrossProfit,AverageOrderValue,CancellationRatePct,EstimatedGrossMarginPct
20220315,2022-03-15,2022,3,March,FQ4,FY21-22,Tuesday,False,52,52,0,149,149,52300.84,52300.84,40264.04,0.00,2590.46,27736.04,24564.73,1005.790000,0.0,46.970000
20230322,2023-03-22,2023,3,March,FQ4,FY22-23,Wednesday,False,55,54,1,174,169,56762.38,55824.56,44249.42,937.82,327.45,29771.80,26052.88,1033.790000,1.82,45.900000
20240624,2024-06-24,2024,6,June,FQ1,FY24-25,Monday,False,46,46,0,145,145,40640.81,40640.81,32184.08,0.00,394.77,22358.50,18282.49,883.500000,0.0,44.990000
20230508,2023-05-08,2023,5,May,FQ1,FY23-24,Monday,False,48,47,1,141,139,42984.21,42879.07,35219.01,105.14,0.00,23294.43,19584.85,912.320000,2.08,45.560000
20210920,2021-09-20,2021,9,September,FQ2,FY21-22,Monday,False,44,41,3,124,120,35672.52,34300.08,28200.91,1372.44,1764.80,18498.62,15801.41,836.590000,6.82,44.300000
20200516,2020-05-16,2020,5,May,FQ1,FY20-21,Saturday,True,46,46,0,131,131,40739.55,40739.55,29109.22,0.00,229.95,22629.82,18109.72,885.640000,0.0,44.450000
20220909,2022-09-09,2022,9,September,FQ2,FY22-23,Friday,False,60,59,1,196,193,65446.30,65297.78,53485.25,148.52,3848.89,35051.59,30246.16,1106.740000,1.67,46.220000
20200208,2020-02-08,2020,2,February,FQ4,FY19-20,Saturday,True,47,45,2,149,143,42336.88,39331.87,25373.80,3005.01,455.79,22143.62,17188.29,874.040000,4.26,40.600000
20200907,2020-09-07,2020,9,September,FQ2,FY20-21,Monday,False,47,45,2,135,128,41588.33,38975.46,29260.97,2612.87,1983.11,22040.19,16935.29,866.120000,4.26,40.720000
20240930,2024-09-30,2024,9,September,FQ2,FY24-25,Monday,False,54,53,1,154,151,47558.07,47454.36,39586.44,103.71,129.69,25436.10,22018.17,895.370000,1.85,46.300000
20241202,2024-12-02,2024,12,December,FQ3,FY24-25,Monday,False,56,54,2,159,157,47101.14,46472.36,29587.32,628.78,3957.62,25011.55,21460.93,860.600000,3.57,45.560000
20210802,2021-08-02,2021,8,August,FQ2,FY21-22,Monday,False,58,56,2,175,169,60534.68,57536.85,43043.22,2997.83,2971.70,30952.19,26584.68,1027.440000,3.45,43.920000
20200209,2020-02-09,2020,2,February,FQ4,FY19-20,Sunday,True,48,48,0,141,141,39602.40,39602.40,31275.10,0.00,0.00,21638.88,17963.69,825.050000,0.0,45.360000
20201214,2020-12-14,2020,12,December,FQ3,FY20-21,Monday,False,59,59,0,176,176,49534.62,49534.62,39441.57,0.00,282.12,27486.97,22047.75,839.570000,0.0,44.510000
20230601,2023-06-01,2023,6,June,FQ1,FY23-24,Thursday,False,43,42,1,125,123,36626.59,35585.90,29933.93,1040.69,148.60,20252.33,15333.66,847.280000,2.33,41.860000
20210428,2021-04-28,2021,4,April,FQ1,FY21-22,Wednesday,False,44,43,1,137,135,43152.21,42991.62,36552.63,160.59,623.64,22743.46,20248.17,999.810000,2.27,46.920000
20211117,2021-11-17,2021,11,November,FQ3,FY21-22,Wednesday,False,51,49,2,156,154,41528.02,41011.94,29751.22,516.08,0.00,22058.36,18953.63,836.980000,3.92,45.640000
20210530,2021-05-30,2021,5,May,FQ1,FY21-22,Sunday,True,62,59,3,154,145,47595.10,45233.21,36749.72,2361.89,121.88,24670.02,20563.20,766.660000,4.84,43.200000
20240504,2024-05-04,2024,5,May,FQ1,FY24-25,Saturday,True,55,54,1,158,156,52190.25,51587.04,43784.11,603.21,457.73,27346.49,24240.55,955.320000,1.82,46.450000
20211125,2021-11-25,2021,11,November,FQ3,FY21-22,Thursday,False,48,44,4,141,130,43059.28,38041.07,27650.69,5018.21,0.00,20692.27,17348.72,864.570000,8.33,40.290000
20200531,2020-05-31,2020,5,May,FQ1,FY20-21,Sunday,True,59,58,1,178,175,56749.19,55176.26,40114.95,1572.93,0.00,30953.30,24222.95,951.310000,1.69,42.680000
20230422,2023-04-22,2023,4,April,FQ1,FY23-24,Saturday,True,53,51,2,162,155,55549.17,53380.22,36414.16,2168.95,2037.96,28729.03,24651.32,1046.670000,3.77,44.380000
20210531,2021-05-31,2021,5,May,FQ1,FY21-22,Monday,False,62,60,2,189,180,52192.13,47807.38,29499.70,4384.75,0.00,25516.86,22290.53,796.790000,3.23,42.710000
20201017,2020-10-17,2020,10,October,FQ3,FY20-21,Saturday,True,50,47,3,159,150,42491.15,39345.64,33684.26,3145.51,0.00,21785.66,17560.08,837.140000,6.0,41.330000
20230329,2023-03-29,2023,3,March,FQ4,FY22-23,Wednesday,False,51,51,0,140,140,36823.34,36823.34,29196.77,0.00,39.72,19970.55,16852.88,722.030000,0.0,45.770000
20241030,2024-10-30,2024,10,October,FQ3,FY24-25,Wednesday,False,37,37,0,116,116,36112.55,36112.55,22517.43,0.00,399.85,20545.86,15566.63,976.010000,0.0,43.110000
20220222,2022-02-22,2022,2,February,FQ4,FY21-22,Tuesday,False,59,58,1,177,172,53823.85,53062.83,41370.41,761.02,3896.62,28662.93,24399.80,914.880000,1.69,45.330000
20220118,2022-01-18,2022,1,January,FQ4,FY21-22,Tuesday,False,62,58,4,174,162,54400.18,50550.94,38338.54,3849.24,431.12,27347.82,23203.28,871.570000,6.45,42.650000
20211108,2021-11-08,2021,11,November,FQ3,FY21-22,Monday,False,48,48,0,151,151,47140.42,47140.42,31503.80,0.00,0.00,25707.47,21433.07,982.090000,0.0,45.470000
20240709,2024-07-09,2024,7,July,FQ2,FY24-25,Tuesday,False,52,50,2,143,138,41762.82,41074.85,29446.59,687.97,2355.78,22888.32,18186.49,821.500000,3.85,43.550000
20210208,2021-02-08,2021,2,February,FQ4,FY20-21,Monday,False,58,56,2,183,174,64346.97,62327.01,54418.01,2019.96,2213.92,33420.44,28906.54,1112.980000,3.45,44.920000
20200328,2020-03-28,2020,3,March,FQ4,FY19-20,Saturday,True,62,60,2,177,169,56369.53,54377.98,46003.51,1991.55,510.05,30021.68,24356.17,906.300000,3.23,43.210000
20240318,2024-03-18,2024,3,March,FQ4,FY23-24,Monday,False,45,43,2,142,135,34924.61,33794.79,24002.04,1129.82,1368.44,18361.59,15433.24,785.930000,4.44,44.190000
20210105,2021-01-05,2021,1,January,FQ4,FY20-21,Tuesday,False,56,55,1,173,172,45350.57,45010.34,33832.28,340.23,304.70,24164.46,20845.90,818.370000,1.79,45.970000
20200108,2020-01-08,2020,1,January,FQ4,FY19-20,Wednesday,False,49,49,0,153,153,48340.22,48340.22,42664.02,0.00,2687.41,27168.28,21171.99,986.540000,0.0,43.800000
20210904,2021-09-04,2021,9,September,FQ2,FY21-22,Saturday,True,46,45,1,138,133,40249.38,39609.06,28574.40,640.32,0.00,21360.53,18248.64,880.200000,2.17,45.340000
20241117,2024-11-17,2024,11,November,FQ3,FY24-25,Sunday,True,48,46,2,151,147,43172.48,41910.30,31810.32,1262.18,0.00,23767.43,18142.95,911.090000,4.17,42.020000
20201010,2020-10-10,2020,10,October,FQ3,FY20-21,Saturday,True,49,46,3,161,149,45112.03,41777.46,34790.24,3334.57,2165.03,22888.61,18888.84,908.210000,6.12,41.870000
20240701,2024-07-01,2024,7,July,FQ2,FY24-25,Monday,False,54,52,2,152,150,45652.60,45346.56,33577.17,306.04,1161.55,25456.33,19890.30,872.050000,3.7,43.570000
20240114,2024-01-14,2024,1,January,FQ4,FY23-24,Sunday,True,52,48,4,149,134,41181.29,37601.89,27137.33,3579.40,605.92,20641.24,16960.80,783.370000,7.69,41.190000
20200228,2020-02-28,2020,2,February,FQ4,FY19-20,Friday,False,52,51,1,157,152,45317.64,43350.29,34949.13,1967.35,528.90,23520.18,19830.18,850.010000,1.92,43.760000
20210309,2021-03-09,2021,3,March,FQ4,FY20-21,Tuesday,False,63,60,3,191,184,57124.27,53442.15,44922.00,3682.12,0.00,29392.74,24049.37,890.700000,4.76,42.100000
20230118,2023-01-18,2023,1,January,FQ4,FY22-23,Wednesday,False,68,64,4,203,192,59812.11,57938.48,46548.42,1873.63,1893.33,31256.29,26682.31,905.290000,5.88,44.610000
20200115,2020-01-15,2020,1,January,FQ4,FY19-20,Wednesday,False,42,39,3,135,126,43882.94,40340.45,29561.44,3542.49,3491.21,21582.28,18758.18,1034.370000,7.14,42.750000
20201110,2020-11-10,2020,11,November,FQ3,FY20-21,Tuesday,False,53,52,1,158,156,46636.93,45927.38,32718.32,709.55,4490.71,25171.52,20756.02,883.220000,1.89,44.510000
20210709,2021-07-09,2021,7,July,FQ2,FY21-22,Friday,False,69,68,1,220,216,62303.38,61795.81,45848.45,507.57,900.82,32765.14,29030.85,908.760000,1.45,46.600000
20210122,2021-01-22,2021,1,January,FQ4,FY20-21,Friday,False,57,56,1,167,163,48338.43,46320.01,40235.61,2018.42,542.18,25436.42,20883.77,827.140000,1.75,43.200000
20230907,2023-09-07,2023,9,September,FQ2,FY23-24,Thursday,False,59,56,3,173,168,46024.57,45171.15,36035.86,853.42,1015.67,23894.63,21276.73,806.630000,5.08,46.230000
20231120,2023-11-20,2023,11,November,FQ3,FY23-24,Monday,False,56,54,2,168,162,50389.68,49621.22,37444.22,768.46,2826.02,26602.71,23018.49,918.910000,3.57,45.680000
20240531,2024-05-31,2024,5,May,FQ1,FY24-25,Friday,False,50,50,0,166,166,46277.77,46277.77,41383.73,0.00,606.01,24990.16,21287.64,925.560000,0.0,46.000000
20220322,2022-03-22,2022,3,March,FQ4,FY21-22,Tuesday,False,51,48,3,167,159,55089.29,52809.83,45268.57,2279.46,0.00,27340.79,25469.13,1100.200000,5.88,46.230000
20220426,2022-04-26,2022,4,April,FQ1,FY22-23,Tuesday,False,1516,1313,203,1570,1522,963908.19,885231.16,372036.24,78677.03,23222.00,410088.56,475142.73,674.200000,13.39,49.290000
20220511,2022-05-11,2022,5,May,FQ1,FY22-23,Wednesday,False,1153,989,164,1189,1138,783175.74,709153.95,293289.19,74021.79,18638.76,319221.15,389932.69,717.040000,14.22,49.790000
20231102,2023-11-02,2023,11,November,FQ3,FY23-24,Thursday,False,58,57,1,150,146,47825.99,47238.10,40674.15,587.89,3407.92,25021.33,22216.77,828.740000,1.72,46.450000
20230805,2023-08-05,2023,8,August,FQ2,FY23-24,Saturday,True,70,68,2,212,206,63168.52,59942.40,45883.79,3226.12,231.20,32221.30,27721.23,881.510000,2.86,43.880000
20220120,2022-01-20,2022,1,January,FQ4,FY21-22,Thursday,False,43,43,0,139,139,49388.22,49388.22,33178.49,0.00,0.00,26777.17,22611.08,1148.560000,0.0,45.780000
20200719,2020-07-19,2020,7,July,FQ2,FY20-21,Sunday,True,58,56,2,167,162,49353.36,48029.87,35273.79,1323.49,0.00,25760.02,22270.03,857.680000,3.45,45.120000
20200906,2020-09-06,2020,9,September,FQ2,FY20-21,Sunday,True,51,49,2,159,154,49309.08,47753.26,35106.64,1555.82,191.18,25710.11,22043.21,974.560000,3.92,44.700000
20201229,2020-12-29,2020,12,December,FQ3,FY20-21,Tuesday,False,62,61,1,203,199,64634.53,61991.44,45903.05,2643.09,233.55,33578.68,28412.80,1016.250000,1.61,43.960000
20200813,2020-08-13,2020,8,August,FQ2,FY20-21,Thursday,False,57,57,0,167,167,48979.61,48979.61,40925.50,0.00,2647.24,26572.07,22407.62,859.290000,0.0,45.750000
20230711,2023-07-11,2023,7,July,FQ2,FY23-24,Tuesday,False,46,46,0,133,133,43091.06,43091.06,35550.74,0.00,447.42,23851.12,19239.98,936.760000,0.0,44.650000
20230218,2023-02-18,2023,2,February,FQ4,FY22-23,Saturday,True,54,54,0,156,156,43628.42,43628.42,37655.32,0.00,1132.96,23963.80,19664.67,807.930000,0.0,45.070000
20221021,2022-10-21,2022,10,October,FQ3,FY22-23,Friday,False,47,44,3,139,130,39519.32,36749.94,27906.43,2769.38,4172.09,19756.14,16993.79,835.230000,6.38,43.000000
20230524,2023-05-24,2023,5,May,FQ1,FY23-24,Wednesday,False,64,63,1,190,188,58861.44,58415.88,50467.65,445.56,0.00,32318.38,26097.43,927.240000,1.56,44.340000
20220927,2022-09-27,2022,9,September,FQ2,FY22-23,Tuesday,False,49,49,0,150,150,53545.26,53545.26,35869.17,0.00,0.00,28960.81,24584.58,1092.760000,0.0,45.910000
20221208,2022-12-08,2022,12,December,FQ3,FY22-23,Thursday,False,53,49,4,139,131,43440.20,40790.96,33955.22,2649.24,0.00,21777.10,19014.02,832.470000,7.55,43.770000
20240403,2024-04-03,2024,4,April,FQ1,FY24-25,Wednesday,False,45,43,2,141,132,47987.84,43841.29,29263.20,4146.55,5338.58,23063.06,20778.31,1019.560000,4.44,43.300000
20220630,2022-06-30,2022,6,June,FQ1,FY22-23,Thursday,False,61,60,1,177,173,53103.98,52093.58,32995.26,1010.40,3801.68,28844.70,23249.00,868.230000,1.64,43.780000
20230201,2023-02-01,2023,2,February,FQ4,FY22-23,Wednesday,False,51,49,2,146,142,44172.78,42808.29,34804.01,1364.49,0.00,23385.75,19422.55,873.640000,3.92,43.970000
20230107,2023-01-07,2023,1,January,FQ4,FY22-23,Saturday,True,46,45,1,155,154,48214.30,47918.88,35025.02,295.42,1787.25,26535.63,21383.45,1064.860000,2.17,44.350000
20240726,2024-07-26,2024,7,July,FQ2,FY24-25,Friday,False,50,47,3,145,140,45975.66,44749.81,33197.20,1225.85,0.00,24199.07,20550.87,952.120000,6.0,44.700000
20230125,2023-01-25,2023,1,January,FQ4,FY22-23,Wednesday,False,50,50,0,168,168,59285.60,59285.60,49040.04,0.00,2201.68,32182.56,27103.15,1185.710000,0.0,45.720000
20210513,2021-05-13,2021,5,May,FQ1,FY21-22,Thursday,False,65,64,1,203,200,57399.28,57117.78,43843.16,281.50,0.00,31231.54,25886.26,892.470000,1.54,45.100000
20200201,2020-02-01,2020,2,February,FQ4,FY19-20,Saturday,True,51,50,1,146,142,41497.98,39225.86,33409.40,2272.12,784.32,21543.52,17682.34,784.520000,1.96,42.610000
20230813,2023-08-13,2023,8,August,FQ2,FY23-24,Sunday,True,67,64,3,214,208,72397.46,70837.54,46044.89,1559.92,3533.71,38084.55,32753.03,1106.840000,4.48,45.240000
20220526,2022-05-26,2022,5,May,FQ1,FY22-23,Thursday,False,1211,1063,148,1316,1245,830431.27,770822.41,150397.38,59608.86,13886.62,348274.08,422548.45,725.140000,12.22,50.880000
20221020,2022-10-20,2022,10,October,FQ3,FY22-23,Thursday,False,50,48,2,163,157,55511.14,53058.20,42299.06,2452.94,3102.37,29202.63,23855.59,1105.380000,4.0,42.970000
20211006,2021-10-06,2021,10,October,FQ3,FY21-22,Wednesday,False,40,40,0,123,123,38818.11,38818.11,31795.03,0.00,1443.78,21281.75,17536.33,970.450000,0.0,45.180000
20240812,2024-08-12,2024,8,August,FQ2,FY24-25,Monday,False,57,56,1,159,156,38190.11,37788.61,29465.16,401.50,140.49,20860.70,16928.02,674.800000,1.75,44.330000
20200806,2020-08-06,2020,8,August,FQ2,FY20-21,Thursday,False,60,59,1,186,181,59421.41,56571.03,46136.97,2850.38,3255.97,31533.41,25037.68,958.830000,1.67,42.140000
20211228,2021-12-28,2021,12,December,FQ3,FY21-22,Tuesday,False,53,52,1,162,158,42713.87,42616.43,32874.70,97.44,1835.64,23571.25,19045.26,819.550000,1.89,44.590000
20230712,2023-07-12,2023,7,July,FQ2,FY23-24,Wednesday,False,59,58,1,185,181,45933.62,44106.90,32953.59,1826.72,4254.82,24707.99,19398.99,760.460000,1.69,42.230000
20200702,2020-07-02,2020,7,July,FQ2,FY20-21,Thursday,False,52,49,3,154,141,46237.91,42982.94,36370.60,3254.97,987.21,23085.38,19897.65,877.200000,5.77,43.030000
20201128,2020-11-28,2020,11,November,FQ3,FY20-21,Saturday,True,58,56,2,158,148,46676.82,43486.28,35018.17,3190.54,3362.01,23908.22,19578.13,776.540000,3.45,41.940000
20200711,2020-07-11,2020,7,July,FQ2,FY20-21,Saturday,True,52,50,2,162,158,52782.57,50916.31,45548.88,1866.26,81.14,27313.79,23602.63,1018.330000,3.85,44.720000
20210819,2021-08-19,2021,8,August,FQ2,FY21-22,Thursday,False,51,50,1,149,146,45247.48,44905.01,34445.85,342.47,102.17,25054.57,19850.44,898.100000,1.96,43.870000
20210326,2021-03-26,2021,3,March,FQ4,FY20-21,Friday,False,44,43,1,146,141,40892.91,39283.99,31503.74,1608.92,289.94,21641.07,17642.99,913.580000,2.27,43.140000
20220323,2022-03-23,2022,3,March,FQ4,FY21-22,Wednesday,False,53,52,1,152,148,44877.41,44365.25,37688.70,512.16,0.00,24426.82,19938.50,853.180000,1.89,44.430000
20230320,2023-03-20,2023,3,March,FQ4,FY22-23,Monday,False,40,38,2,128,118,41842.66,41062.83,37588.16,779.83,0.00,22464.71,18598.16,1080.600000,5.0,44.450000
20240913,2024-09-13,2024,9,September,FQ2,FY24-25,Friday,False,49,48,1,139,137,40541.70,40430.68,32484.36,111.02,482.28,22716.55,17714.10,842.310000,2.04,43.690000
20200303,2020-03-03,2020,3,March,FQ4,FY19-20,Tuesday,False,54,52,2,160,156,51850.66,50060.41,35163.63,1790.25,3837.30,27179.33,22881.16,962.700000,3.7,44.130000
20220408,2022-04-08,2022,4,April,FQ1,FY22-23,Friday,False,9114,8878,236,17543,17453,2287844.30,2185031.35,1453247.04,98486.95,14811.37,1525121.16,655019.47,246.120000,2.59,28.630000
20220428,2022-04-28,2022,4,April,FQ1,FY22-23,Thursday,False,1413,1243,170,1580,1524,926385.40,853482.56,339879.15,72902.84,23727.77,404295.02,449187.62,686.630000,12.03,48.490000
20220423,2022-04-23,2022,4,April,FQ1,FY22-23,Saturday,True,1753,1519,234,1824,1731,1146327.21,1037681.04,340053.29,108646.17,33886.10,481007.58,556673.46,683.130000,13.35,48.560000
20220611,2022-06-11,2022,6,June,FQ1,FY22-23,Saturday,True,1338,1162,176,1444,1367,910618.01,830945.15,196730.78,79672.86,11191.15,367718.36,463226.88,715.100000,13.15,50.870000
20220601,2022-06-01,2022,6,June,FQ1,FY22-23,Wednesday,False,1483,1279,204,1557,1476,987310.72,897024.82,239883.33,90285.90,13771.91,420256.54,476768.32,701.350000,13.76,48.290000
20220329,2022-03-29,2022,3,March,FQ4,FY21-22,Tuesday,False,62,61,1,172,169,48218.10,47730.91,31113.57,487.19,2580.89,25799.40,21931.49,782.470000,1.61,45.480000
20200309,2020-03-09,2020,3,March,FQ4,FY19-20,Monday,False,56,55,1,160,157,44737.18,43851.06,31546.66,886.12,3428.99,24437.18,19413.99,797.290000,1.79,43.400000
20211210,2021-12-10,2021,12,December,FQ3,FY21-22,Friday,False,58,56,2,166,156,54801.76,49932.37,33377.97,4869.39,1350.85,26625.31,23307.13,891.650000,3.45,42.530000
20230114,2023-01-14,2023,1,January,FQ4,FY22-23,Saturday,True,51,51,0,154,154,47395.38,47395.38,32635.84,0.00,390.53,26055.58,21339.89,929.320000,0.0,45.030000
20240329,2024-03-29,2024,3,March,FQ4,FY23-24,Friday,False,61,59,2,187,183,55330.83,53882.89,47515.95,1447.94,308.37,29150.45,24732.41,913.270000,3.28,44.700000
20231121,2023-11-21,2023,11,November,FQ3,FY23-24,Tuesday,False,55,53,2,147,143,44351.70,43640.67,32032.12,711.03,2364.38,24036.22,19604.45,823.410000,3.64,44.200000
20230408,2023-04-08,2023,4,April,FQ1,FY23-24,Saturday,True,60,59,1,185,184,54992.12,54942.91,41748.76,49.21,0.00,30305.52,24637.59,931.240000,1.67,44.800000
20240225,2024-02-25,2024,2,February,FQ4,FY23-24,Sunday,True,49,48,1,157,155,55018.05,54728.72,45137.46,289.33,784.33,29319.54,25409.29,1140.180000,2.04,46.180000
20210222,2021-02-22,2021,2,February,FQ4,FY20-21,Monday,False,58,57,1,164,163,54578.40,53993.11,46462.89,585.29,0.00,29049.55,24943.53,947.250000,1.72,45.700000
20230930,2023-09-30,2023,9,September,FQ2,FY23-24,Saturday,True,52,50,2,151,145,47823.52,46123.52,34663.56,1700.00,0.00,25478.50,20645.05,922.470000,3.85,43.170000
20240423,2024-04-23,2024,4,April,FQ1,FY24-25,Tuesday,False,57,55,2,168,166,52385.22,51488.70,40375.08,896.52,660.90,27602.99,23885.74,936.160000,3.51,45.600000
20230705,2023-07-05,2023,7,July,FQ2,FY23-24,Wednesday,False,52,52,0,161,161,54663.63,54663.63,40219.05,0.00,3909.64,29598.38,25065.13,1051.220000,0.0,45.850000
20241007,2024-10-07,2024,10,October,FQ3,FY24-25,Monday,False,51,50,1,161,157,57856.44,56300.11,43410.31,1556.33,0.00,29846.79,26453.38,1126.000000,1.96,45.720000
20220920,2022-09-20,2022,9,September,FQ2,FY22-23,Tuesday,False,61,60,1,193,190,55631.39,54443.28,38366.56,1188.11,462.59,29226.31,25216.91,907.390000,1.64,45.330000
20221027,2022-10-27,2022,10,October,FQ3,FY22-23,Thursday,False,57,56,1,170,165,51751.84,51441.77,35846.21,310.07,1267.61,27015.32,24426.41,918.600000,1.75,47.200000
20230101,2023-01-01,2023,1,January,FQ4,FY22-23,Sunday,True,64,62,2,203,199,58695.74,56914.27,47198.79,1781.47,4521.69,31742.86,25171.58,917.970000,3.13,42.880000
20231007,2023-10-07,2023,10,October,FQ3,FY23-24,Saturday,True,58,54,4,181,171,67525.23,63611.50,44237.11,3913.73,2311.51,35026.45,28585.31,1177.990000,6.9,42.330000
20220101,2022-01-01,2022,1,January,FQ4,FY21-22,Saturday,True,59,57,2,186,183,53437.69,52819.38,42559.92,618.31,1091.96,28929.48,23890.03,926.660000,3.39,44.710000
20200128,2020-01-28,2020,1,January,FQ4,FY19-20,Tuesday,False,69,68,1,193,192,59195.79,58789.14,50295.86,406.65,724.73,32219.25,26569.91,864.550000,1.45,44.880000
20201027,2020-10-27,2020,10,October,FQ3,FY20-21,Tuesday,False,57,56,1,184,180,62851.97,61080.19,48769.53,1771.78,0.00,33095.10,27985.20,1090.720000,1.75,44.530000
20200428,2020-04-28,2020,4,April,FQ1,FY20-21,Tuesday,False,56,55,1,161,158,50074.93,49032.38,35566.02,1042.55,4637.29,26687.14,22345.32,891.500000,1.79,44.620000
20230423,2023-04-23,2023,4,April,FQ1,FY23-24,Sunday,True,63,62,1,200,197,61753.03,60776.77,42402.56,976.26,5318.60,32550.28,28226.51,980.270000,1.59,45.710000
20200423,2020-04-23,2020,4,April,FQ1,FY20-21,Thursday,False,54,54,0,163,163,43981.52,43981.52,35313.61,0.00,0.00,23735.17,20246.32,814.470000,0.0,46.030000
20201210,2020-12-10,2020,12,December,FQ3,FY20-21,Thursday,False,60,57,3,163,152,47257.01,44911.72,42418.77,2345.29,1318.81,24744.54,20167.18,787.920000,5.0,42.680000
20220705,2022-07-05,2022,7,July,FQ2,FY22-23,Tuesday,False,66,66,0,195,195,65512.82,65512.82,47487.64,0.00,422.58,35798.20,29714.74,992.620000,0.0,45.360000
20220730,2022-07-30,2022,7,July,FQ2,FY22-23,Saturday,True,55,55,0,157,157,48170.29,48170.29,37719.43,0.00,0.00,26332.83,21837.53,875.820000,0.0,45.330000
20211215,2021-12-15,2021,12,December,FQ3,FY21-22,Wednesday,False,52,51,1,165,161,44211.33,42161.00,33150.20,2050.33,2274.93,22516.79,19644.33,826.690000,1.92,44.430000
20231017,2023-10-17,2023,10,October,FQ3,FY23-24,Tuesday,False,48,46,2,150,140,45415.34,41997.84,24369.44,3417.50,3466.38,23410.65,18587.24,913.000000,4.17,40.930000
20230215,2023-02-15,2023,2,February,FQ4,FY22-23,Wednesday,False,61,58,3,185,180,61653.04,59220.40,40867.81,2432.64,0.00,31820.56,27399.86,1021.040000,4.92,44.440000
20240522,2024-05-22,2024,5,May,FQ1,FY24-25,Wednesday,False,57,56,1,171,167,52003.23,50129.04,37636.53,1874.19,1481.78,27082.61,23046.57,895.160000,1.75,44.320000
20221002,2022-10-02,2022,10,October,FQ3,FY22-23,Sunday,True,49,46,3,160,152,50102.32,47531.85,34990.04,2570.47,553.00,25836.21,21695.89,1033.300000,6.12,43.300000
20200824,2020-08-24,2020,8,August,FQ2,FY20-21,Monday,False,53,51,2,163,158,44860.26,42785.64,34340.55,2074.62,0.00,23869.76,18915.89,838.930000,3.77,42.170000
20221215,2022-12-15,2022,12,December,FQ3,FY22-23,Thursday,False,47,45,2,133,127,45623.91,44264.10,36668.00,1359.81,644.43,23651.35,20612.71,983.650000,4.26,45.180000
20220802,2022-08-02,2022,8,August,FQ2,FY22-23,Tuesday,False,57,57,0,172,172,47509.22,47509.22,41205.97,0.00,0.00,25557.51,21951.84,833.500000,0.0,46.210000
20240215,2024-02-15,2024,2,February,FQ4,FY23-24,Thursday,False,47,46,1,146,142,38340.19,37066.75,29805.52,1273.44,167.72,20174.50,16892.27,805.800000,2.13,44.060000
20200517,2020-05-17,2020,5,May,FQ1,FY20-21,Sunday,True,52,51,1,152,149,39023.13,38114.28,26972.41,908.85,83.42,20562.93,17551.34,747.340000,1.92,44.980000
